DATE,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,VEHICLE TYPE CODE 1
6/13/2019,BROOKLYN,11216,40.69142,-73.95104,"(40.69142, -73.95104)",,,617       DE KALB AVENUE                ,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/13/2019,BROOKLYN,11233,40.669476,-73.919975,"(40.669476, -73.919975)",EASTERN PARKWAY                 ,HOWARD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/13/2019,QUEENS,11435,40.698986,-73.804886,"(40.698986, -73.804886)",95 AVENUE                       ,148 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
6/13/2019,QUEENS,11420,40.66708,-73.81033,"(40.66708, -73.81033)",NORTH CONDUIT AVENUE            ,130 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Sedan
6/13/2019,,,40.768803,-73.95837,"(40.768803, -73.95837)",2 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Taxi
6/13/2019,,,40.64091,-74.034996,"(40.64091, -74.034996)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Pavement Slippery,Sedan
6/13/2019,,,40.674953,-73.80205,"(40.674953, -73.80205)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Pick-up Truck
6/13/2019,BRONX,10472,40.83227,-73.8624,"(40.83227, -73.8624)",,,1268      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
6/13/2019,MANHATTAN,10010,40.742947,-73.987,"(40.742947, -73.987)",,,25        EAST 26 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Taxi
6/13/2019,,,40.81162,-73.93117,"(40.81162, -73.93117)",EAST 135 STREET                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/13/2019,BROOKLYN,11236,40.639774,-73.91942,"(40.639774, -73.91942)",RALPH AVENUE                    ,EAST 79 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
6/13/2019,BRONX,10463,40.882866,-73.90917,"(40.882866, -73.90917)",,,511       WEST 232 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/13/2019,BROOKLYN,11207,40.65408,-73.88513,"(40.65408, -73.88513)",,,1064      VERMONT STREET                ,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/13/2019,BROOKLYN,11218,40.63761,-73.96754,"(40.63761, -73.96754)",DORCHESTER ROAD                 ,STRATFORD ROAD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
6/13/2019,QUEENS,11004,40.73812,-73.70464,"(40.73812, -73.70464)",HILLSIDE AVENUE                 ,264 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/13/2019,QUEENS,11354,40.771324,-73.846535,"(40.771324, -73.846535)",122 STREET                      ,30 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/13/2019,QUEENS,11360,40.779324,-73.775604,"(40.779324, -73.775604)",BELL BOULEVARD                  ,24 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Sedan
6/13/2019,,,40.78614,-73.93929,"(40.78614, -73.93929)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Sedan
6/13/2019,,,,,,GOWANUS RAMP                    ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Sedan
6/13/2019,,,40.722095,-73.77772,"(40.722095, -73.77772)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/13/2019,,,40.703163,-73.81662,"(40.703163, -73.81662)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/13/2019,BRONX,10460,,,,EAST 174 STREET                 ,BOSTON ROAD,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/13/2019,BROOKLYN,11234,40.621082,-73.91744,"(40.621082, -73.91744)",,,2334      RALPH AVENUE                  ,1,0,0,0,0,0,1,0,Unspecified,Sedan
6/13/2019,BRONX,10469,40.86605,-73.85865,"(40.86605, -73.85865)",,,2728      PAULDING AVENUE               ,2,0,0,0,0,0,2,0,Other Vehicular,Sedan
6/13/2019,MANHATTAN,10032,40.84022,-73.93774,"(40.84022, -73.93774)",,,521       WEST 168 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Taxi
6/13/2019,,,40.750957,-73.98273,"(40.750957, -73.98273)",WEST 38 STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,Box Truck
6/13/2019,QUEENS,11103,40.762108,-73.90652,"(40.762108, -73.90652)",28 AVENUE                       ,49 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/13/2019,MANHATTAN,10128,40.778805,-73.947975,"(40.778805, -73.947975)",1 AVENUE                        ,EAST 89 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/13/2019,BROOKLYN,11230,40.618122,-73.95894,"(40.618122, -73.95894)",,,1604      AVENUE M                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Bus
6/13/2019,BRONX,10462,40.85095,-73.86681,"(40.85095, -73.86681)",CRUGER AVENUE                   ,BRONXDALE AVENUE,,2,0,0,0,1,0,1,0,Other Vehicular,Sedan
6/13/2019,BROOKLYN,11213,40.677483,-73.93033,"(40.677483, -73.93033)",ATLANTIC AVENUE                 ,UTICA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Bus
6/13/2019,,,40.834507,-73.91772,"(40.834507, -73.91772)",EAST 167 STREET                 ,,,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/13/2019,BRONX,10455,40.818,-73.9132,"(40.818, -73.9132)",BROOK AVENUE                    ,EAST 153 STREET,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/13/2019,BROOKLYN,11207,40.659832,-73.897606,"(40.659832, -73.897606)",HINSDALE STREET                 ,NEW LOTS AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Sedan
6/13/2019,BROOKLYN,11221,40.69302,-73.93706,"(40.69302, -73.93706)",DE KALB AVENUE                  ,LEWIS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/13/2019,QUEENS,11105,40.778564,-73.90931,"(40.778564, -73.90931)",,,29-01     21 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Carry All
6/13/2019,,,40.666233,-73.761,"(40.666233, -73.761)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/13/2019,,,40.836555,-73.87135,"(40.836555, -73.87135)",CROSS BRONX EXPRESSWAY          ,NOBLE AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Tractor Truck Diesel
6/13/2019,,,40.73902,-73.97335,"(40.73902, -73.97335)",FDR DRIVE                       ,,,1,0,0,0,0,0,1,0,Following Too Closely,Sedan
6/13/2019,QUEENS,11101,40.74597,-73.927635,"(40.74597, -73.927635)",43 AVENUE                       ,37 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Sedan
6/13/2019,,,40.58466,-73.95086,"(40.58466, -73.95086)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/13/2019,,,40.853477,-73.82622,"(40.853477, -73.82622)",BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/13/2019,,,40.851303,-73.95049,"(40.851303, -73.95049)",CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Station Wagon/Sport Utility Vehicle
6/13/2019,BRONX,10463,40.884155,-73.900375,"(40.884155, -73.900375)",,,184       WEST 237 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/13/2019,BRONX,10462,40.836533,-73.85689,"(40.836533, -73.85689)",,,1516      UNIONPORT ROAD                ,0,0,0,0,0,0,0,0,Unspecified,Beverage Truck
6/13/2019,,,40.839294,-73.88418,"(40.839294, -73.88418)",CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/13/2019,BRONX,10466,40.881264,-73.83875,"(40.881264, -73.83875)",BOSTON ROAD                     ,BAYCHESTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/13/2019,BRONX,10456,40.821594,-73.90977,"(40.821594, -73.90977)",,,834       SAINT ANNS AVENUE             ,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Sedan
6/13/2019,,,40.833088,-73.91904,"(40.833088, -73.91904)",MCCLELLAN STREET                ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Taxi
6/13/2019,BROOKLYN,11201,40.700768,-73.990944,"(40.700768, -73.990944)",CADMAN PLAZA WEST               ,PROSPECT STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
6/13/2019,BROOKLYN,11205,40.695004,-73.95814,"(40.695004, -73.95814)",,,134       FRANKLIN AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/13/2019,BROOKLYN,11217,40.680733,-73.97451,"(40.680733, -73.97451)",BERGEN STREET                   ,6 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Box Truck
6/13/2019,MANHATTAN,10022,40.76155,-73.96659,"(40.76155, -73.96659)",3 AVENUE                        ,EAST 59 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/13/2019,,,40.661037,-73.99744,"(40.661037, -73.99744)",24 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/13/2019,,,40.688988,-73.84591,"(40.688988, -73.84591)",97 STREET                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/13/2019,,,40.71126,-73.899864,"(40.71126, -73.899864)",FRESH POND ROAD                 ,MENAHAN STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Box Truck
6/13/2019,,,40.62452,-73.99749,"(40.62452, -73.99749)",64 STREET                       ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
6/13/2019,MANHATTAN,10013,40.720192,-74.00195,"(40.720192, -74.00195)",,,53        HOWARD STREET                 ,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Station Wagon/Sport Utility Vehicle
6/13/2019,MANHATTAN,10014,40.728912,-74.0086,"(40.728912, -74.0086)",WEST HOUSTON STREET             ,GREENWICH STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Taxi
6/13/2019,BRONX,10459,40.82193,-73.88844,"(40.82193, -73.88844)",BRYANT AVENUE                   ,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/13/2019,,,40.737194,-73.97447,"(40.737194, -73.97447)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Other Vehicular,Sedan
6/13/2019,MANHATTAN,10036,40.758904,-73.98527,"(40.758904, -73.98527)",,,1555      BROADWAY                      ,0,0,0,0,0,0,0,0,Shoulders Defective/Improper,Bus
6/13/2019,QUEENS,11435,40.705784,-73.80959,"(40.705784, -73.80959)",,,147-01    HILLSIDE AVENUE               ,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/13/2019,STATEN ISLAND,10305,40.613823,-74.065956,"(40.613823, -74.065956)",,,1208      BAY STREET                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/13/2019,STATEN ISLAND,10309,40.54672,-74.21196,"(40.54672, -74.21196)",,,125       GERVIL STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/13/2019,BRONX,10466,40.89339,-73.857376,"(40.89339, -73.857376)",EAST 233 STREET                 ,WHITE PLAINS ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/13/2019,BRONX,10465,40.831,-73.82652,"(40.831, -73.82652)",EAST TREMONT AVENUE             ,BARKLEY AVENUE,,2,0,2,0,0,0,0,0,,
6/13/2019,,,,,,BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/13/2019,BROOKLYN,11219,40.633762,-74.0006,"(40.633762, -74.0006)",11 AVENUE                       ,56 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Station Wagon/Sport Utility Vehicle
6/13/2019,MANHATTAN,10019,40.76768,-73.98216,"(40.76768, -73.98216)",8 AVENUE                        ,COLUMBUS CIRCLE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Taxi
6/13/2019,MANHATTAN,10036,40.758797,-73.993546,"(40.758797, -73.993546)",,,420       WEST 42 STREET                ,0,0,0,0,0,0,0,0,Following Too Closely,Bus
6/13/2019,QUEENS,11368,40.750347,-73.87015,"(40.750347, -73.87015)",,,37-68     JUNCTION BOULEVARD            ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
6/13/2019,QUEENS,11379,40.71248,-73.895035,"(40.71248, -73.895035)",MOUNT OLIVET CRESCENT           ,METROPOLITAN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/13/2019,,,40.693005,-73.789856,"(40.693005, -73.789856)",110 AVENUE                      ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Sedan
6/13/2019,,,,,,HENRY HUDSON PARKWAY RAMP       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/13/2019,BROOKLYN,11211,40.71634,-73.950645,"(40.71634, -73.950645)",,,235       MEEKER AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,Convertible
6/13/2019,MANHATTAN,10007,40.713135,-74.00407,"(40.713135, -74.00407)",CENTRE STREET                   ,CHAMBERS STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Sedan
6/13/2019,,,40.58584,-73.93788,"(40.58584, -73.93788)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/13/2019,,,,,,HUTCHINSON RIVER PARKWAY RAMP   ,,,0,0,0,0,0,0,0,0,Unspecified,Pick-up Truck
6/13/2019,,,40.843678,-73.871956,"(40.843678, -73.871956)",BRONX RIVER PARKWAY             ,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Sedan
6/13/2019,MANHATTAN,10128,40.78389,-73.950294,"(40.78389, -73.950294)",3 AVENUE                        ,EAST 94 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Sedan
6/13/2019,,,40.582874,-73.98053,"(40.582874, -73.98053)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/13/2019,,,40.83236,-73.82768,"(40.83236, -73.82768)",EAST TREMONT AVENUE             ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
6/13/2019,MANHATTAN,10021,,,,EAST 73 STREET                  ,FDR DRIVE,,0,0,0,0,0,0,0,0,Driver Inexperience,Sedan
6/13/2019,QUEENS,11368,40.73694,-73.86481,"(40.73694, -73.86481)",,,96-01     57 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/13/2019,QUEENS,11428,40.719093,-73.74538,"(40.719093, -73.74538)",,,93-20     214 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/13/2019,QUEENS,11375,40.736313,-73.85135,"(40.736313, -73.85135)",62 ROAD                         ,108 STREET,,1,0,0,0,0,0,1,0,Turning Improperly,Box Truck
6/13/2019,QUEENS,11355,40.754925,-73.836044,"(40.754925, -73.836044)",41 AVENUE                       ,DELONG STREET,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/13/2019,,,,,,BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/13/2019,,,40.674088,-73.79837,"(40.674088, -73.79837)",ROCKAWAY BOULEVARD              ,142 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
6/13/2019,BRONX,10470,40.906105,-73.85079,"(40.906105, -73.85079)",EAST 242 STREET                 ,MATILDA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/13/2019,QUEENS,11358,40.753666,-73.788055,"(40.753666, -73.788055)",46 AVENUE                       ,193 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
6/13/2019,QUEENS,11413,40.68278,-73.753654,"(40.68278, -73.753654)",LUCAS STREET                    ,PINEVILLE LANE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
6/13/2019,QUEENS,11420,40.67732,-73.826454,"(40.67732, -73.826454)",ROCKAWAY BOULEVARD              ,112 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/13/2019,QUEENS,11423,40.709103,-73.77606,"(40.709103, -73.77606)",184 STREET                      ,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Sedan
6/13/2019,,,40.790813,-73.976456,"(40.790813, -73.976456)",WEST END AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/13/2019,,,,,,WILLIS AVE BRIDGE               ,,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/13/2019,BROOKLYN,11210,40.638546,-73.94924,"(40.638546, -73.94924)",EAST 29 STREET                  ,FOSTER AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle
6/13/2019,QUEENS,11373,40.744995,-73.88023,"(40.744995, -73.88023)",,,41-12     ITHACA STREET                 ,0,0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
6/13/2019,,,40.730366,-73.91388,"(40.730366, -73.91388)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/13/2019,,,40.72277,-73.83625,"(40.72277, -73.83625)",GRAND CENTRAL PKWY              ,,,1,0,0,0,0,0,1,0,Following Too Closely,Sedan
6/13/2019,,,40.668377,-73.92012,"(40.668377, -73.92012)",PITKIN AVENUE                   ,,,0,0,0,0,0,0,0,0,Turning Improperly,Sedan
6/13/2019,,,40.627285,-74.12366,"(40.627285, -74.12366)",FOREST AVENUE                   ,RAYMOND PLACE,,1,0,0,0,0,0,1,0,Unspecified,Sedan
6/13/2019,BRONX,10453,40.856045,-73.90079,"(40.856045, -73.90079)",GRAND CONCOURSE                 ,EAST 182 STREET,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/13/2019,BROOKLYN,11235,40.59023,-73.95354,"(40.59023, -73.95354)",,,1623      AVENUE Y                      ,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/13/2019,BROOKLYN,11210,40.636265,-73.94802,"(40.636265, -73.94802)",FARRAGUT ROAD                   ,NOSTRAND AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
6/13/2019,QUEENS,11354,,,,NORTHERN BOULEVARD              ,PRINCE STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/13/2019,,,40.83829,-73.930016,"(40.83829, -73.930016)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Sedan
6/13/2019,BROOKLYN,11209,40.63692,-74.034805,"(40.63692, -74.034805)",,,35        MACKAY PLACE                  ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle
6/13/2019,QUEENS,11418,40.689865,-73.84281,"(40.689865, -73.84281)",102 STREET                      ,ATLANTIC AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
6/13/2019,,,40.61018,-74.03548,"(40.61018, -74.03548)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/13/2019,,,40.639915,-73.92717,"(40.639915, -73.92717)",EAST 52 STREET                  ,FOSTER AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/13/2019,BROOKLYN,11225,40.65833,-73.95611,"(40.65833, -73.95611)",,,176       FENIMORE STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/13/2019,BROOKLYN,11230,40.630512,-73.957306,"(40.630512, -73.957306)",OCEAN AVENUE                    ,AVENUE H,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
6/13/2019,MANHATTAN,10035,40.802753,-73.93358,"(40.802753, -73.93358)",2 AVENUE                        ,EAST 125 STREET,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/13/2019,BRONX,10463,40.878323,-73.90325,"(40.878323, -73.90325)",,,166       WEST 231 STREET               ,1,0,0,0,0,0,1,0,Turning Improperly,Taxi
6/13/2019,,,40.84603,-73.93034,"(40.84603, -73.93034)",CROSS BRONX EXPY                ,,,2,0,0,0,0,0,2,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/13/2019,,,,,,VERRAZANO BRIDGE UPPER          ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Station Wagon/Sport Utility Vehicle
6/13/2019,BROOKLYN,11207,40.6545,-73.88222,"(40.6545, -73.88222)",VAN SICLEN AVENUE               ,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Pick-up Truck
6/13/2019,,,40.69832,-73.962265,"(40.69832, -73.962265)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/13/2019,,,40.65807,-74.00763,"(40.65807, -74.00763)",2 AVENUE                        ,,,1,0,0,0,1,0,0,0,Driver Inexperience,Sedan
6/13/2019,BROOKLYN,11235,40.58415,-73.96243,"(40.58415, -73.96243)",SHORE PARKWAY                   ,BRIGHTON 7 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/13/2019,QUEENS,11427,40.721283,-73.753235,"(40.721283, -73.753235)",89 ROAD                         ,211 STREET,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/13/2019,,,,,,12 AVENUE                       ,,,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/13/2019,,,40.677982,-73.791214,"(40.677982, -73.791214)",120 AVENUE                      ,SUTPHIN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/13/2019,,,40.81881,-73.92828,"(40.81881, -73.92828)",EAST 149 STREET                 ,,,0,0,0,0,0,0,0,0,Turning Improperly,Sedan
6/13/2019,,,,,,QUEENS PLAZA SOUTH              ,QUEENS PLAZA,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Box Truck
6/13/2019,BROOKLYN,11217,40.683464,-73.97569,"(40.683464, -73.97569)",,,625       ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,View Obstructed/Limited,Station Wagon/Sport Utility Vehicle
6/13/2019,QUEENS,11428,40.720375,-73.73226,"(40.720375, -73.73226)",JAMAICA AVENUE                  ,222 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Box Truck
6/13/2019,,,40.803425,-73.93309,"(40.803425, -73.93309)",2 AVENUE                        ,,,2,0,0,0,0,0,2,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/13/2019,BROOKLYN,11232,40.656124,-74.00591,"(40.656124, -74.00591)",3 AVENUE                        ,35 STREET,,1,0,0,0,0,0,1,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/13/2019,QUEENS,11412,40.69223,-73.76027,"(40.69223, -73.76027)",191 STREET                      ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/13/2019,BROOKLYN,11201,40.687363,-73.99004,"(40.687363, -73.99004)",SMITH STREET                    ,DEAN STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Sedan
6/13/2019,STATEN ISLAND,10301,40.6141,-74.10342,"(40.6141, -74.10342)",SENECA AVENUE                   ,SCHOHARIE STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Sedan
6/13/2019,,,,,,FLATBUSH AVENUE                 ,FOSTER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/13/2019,,,40.756565,-73.99028,"(40.756565, -73.99028)",8 AVENUE                        ,,,0,0,0,0,0,0,0,0,Following Too Closely,Taxi
6/13/2019,BRONX,10462,40.85441,-73.86294,"(40.85441, -73.86294)",MATTHEWS AVENUE                 ,LYDIG AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
